"","iter","eta","nrounds","max_depth","subsample","rmse","predict"
"1044",2,0.3,200,20,0.9,7.1962072,7.14518542016612
"1045",2,0.3,200,20,1,7.1895634,7.07608280648181
"1046",2,0.3,200,30,0.5,7.2140208,7.08843822038609
"1047",2,0.3,200,30,0.6,7.1988854,7.10264194752095
"1048",2,0.3,200,30,0.75,7.1891882,7.11125180771215
"1049",2,0.3,200,30,0.9,7.185882,7.13332063462575
"1050",2,0.3,200,30,1,7.1862542,7.07608280648181
"1051",2,0.3,500,3,0.5,7.2139868,7.08357176727331
"1052",2,0.3,500,3,0.6,7.2097044,7.12222705213667
"1053",2,0.3,500,3,0.75,7.2078116,7.10679806443604
"1054",2,0.3,500,3,0.9,7.2127752,7.1044123463366
"1055",2,0.3,500,3,1,7.21448,7.1143412149717
"1056",2,0.3,500,6,0.5,7.2116186,7.1214413332291
"1057",2,0.3,500,6,0.6,7.194793,7.04071407211975
"1058",2,0.3,500,6,0.75,7.2055056,7.12163797215866
"1059",2,0.3,500,6,0.9,7.1799098,7.11478545509276
"1060",2,0.3,500,6,1,7.1943208,7.07608280648181
"1061",2,0.3,500,12,0.5,7.2127956,7.13608686385188
"1062",2,0.3,500,12,0.6,7.20929,7.16615844153915
"1063",2,0.3,500,12,0.75,7.2047942,7.0688545732371
"1064",2,0.3,500,12,0.9,7.1803656,7.11539616440511
"1065",2,0.3,500,12,1,7.1903042,7.07608280648181
"1066",2,0.3,500,20,0.5,7.200693,7.11351160056002
"1067",2,0.3,500,20,0.6,7.2062894,7.14768369316652
"1068",2,0.3,500,20,0.75,7.2005228,7.09056127544674
"1069",2,0.3,500,20,0.9,7.190476,7.13241169641323
"1070",2,0.3,500,20,1,7.1900332,7.07608280648181
"1071",2,0.3,500,30,0.5,7.2090378,7.12361965753579
"1072",2,0.3,500,30,0.6,7.1957908,7.09179749259297
"1073",2,0.3,500,30,0.75,7.2003198,7.05703945751384
"1074",2,0.3,500,30,0.9,7.1891074,7.10448405377421
"1075",2,0.3,500,30,1,7.18875,7.07608280648181
"1076",2,0.3,1000,3,0.5,7.2144762,7.11245211840466
"1077",2,0.3,1000,3,0.6,7.2090724,7.13631981345991
"1078",2,0.3,1000,3,0.75,7.2078296,7.1262951110294
"1079",2,0.3,1000,3,0.9,7.2069218,7.11352741425109
"1080",2,0.3,1000,3,1,7.2108568,7.1143412149717
"1081",2,0.3,1000,6,0.5,7.215786,7.10486066375203
"1082",2,0.3,1000,6,0.6,7.2012042,7.07951684188961
"1083",2,0.3,1000,6,0.75,7.1932898,7.04746769471246
"1084",2,0.3,1000,6,0.9,7.1885836,7.08760416688875
"1085",2,0.3,1000,6,1,7.1910564,7.07608280648181
"1086",2,0.3,1000,12,0.5,7.1981974,7.08050028319595
"1087",2,0.3,1000,12,0.6,7.205849,7.14941378190303
"1088",2,0.3,1000,12,0.75,7.1876338,7.10111724730976
"1089",2,0.3,1000,12,0.9,7.190241,7.08838664514782
"1090",2,0.3,1000,12,1,7.1913076,7.07608280648181
"1091",2,0.3,1000,20,0.5,7.2064836,7.06711670803656
"1092",2,0.3,1000,20,0.6,7.1959734,7.11676449528395
"1093",2,0.3,1000,20,0.75,7.1901594,7.09831519460668
"1094",2,0.3,1000,20,0.9,7.1991552,7.10944081423487
"1095",2,0.3,1000,20,1,7.189019,7.07608280648181
"1096",2,0.3,1000,30,0.5,7.2028282,7.11917315416826
"1097",2,0.3,1000,30,0.6,7.1820368,7.07601527994489
"1098",2,0.3,1000,30,0.75,7.1983454,7.08978032411302
"1099",2,0.3,1000,30,0.9,7.1898518,7.09909078932253
"1100",2,0.3,1000,30,1,7.1868062,7.07608280648181
"1101",2,0.4,20,3,0.5,6.3248992,6.22206274406418
"1102",2,0.4,20,3,0.6,6.3134592,6.24052102983282
"1103",2,0.4,20,3,0.75,6.3083716,6.20668125886232
"1104",2,0.4,20,3,0.9,6.3083838,6.22822159369955
"1105",2,0.4,20,3,1,6.316062,6.2195955734707
"1106",2,0.4,20,6,0.5,6.3241414,6.18424453082362
"1107",2,0.4,20,6,0.6,6.2863712,6.24036617120252
"1108",2,0.4,20,6,0.75,6.296748,6.19151110716152
"1109",2,0.4,20,6,0.9,6.2874998,6.21191433487141
"1110",2,0.4,20,6,1,6.2762988,6.15899744103204
"1111",2,0.4,20,12,0.5,6.3100174,6.1456553153353
"1112",2,0.4,20,12,0.6,6.2965004,6.17895662527545
"1113",2,0.4,20,12,0.75,6.297769,6.19198872322901
"1114",2,0.4,20,12,0.9,6.285226,6.19345805678232
"1115",2,0.4,20,12,1,6.2848194,6.15899744103204
"1116",2,0.4,20,20,0.5,6.2865426,6.20410351291753
"1117",2,0.4,20,20,0.6,6.297333,6.14441690456214
"1118",2,0.4,20,20,0.75,6.2879984,6.18134161048816
"1119",2,0.4,20,20,0.9,6.286649,6.18157718103852
"1120",2,0.4,20,20,1,6.2818232,6.15899744103204
"1121",2,0.4,20,30,0.5,6.3132102,6.24295333382281
"1122",2,0.4,20,30,0.6,6.2933892,6.18053379068699
"1123",2,0.4,20,30,0.75,6.2812232,6.19549274686264
"1124",2,0.4,20,30,0.9,6.286181,6.21116456204626
"1125",2,0.4,20,30,1,6.2880844,6.15899744103204
"1126",2,0.4,200,3,0.5,6.3351362,6.21757099800444
"1127",2,0.4,200,3,0.6,6.3180628,6.25267583682976
"1128",2,0.4,200,3,0.75,6.3236322,6.23185157843852
"1129",2,0.4,200,3,0.9,6.3077726,6.2167675314909
"1130",2,0.4,200,3,1,6.313258,6.2195955734707
"1131",2,0.4,200,6,0.5,6.3034918,6.18059732257249
"1132",2,0.4,200,6,0.6,6.298342,6.22559000223988
"1133",2,0.4,200,6,0.75,6.2991328,6.19047683733762
"1134",2,0.4,200,6,0.9,6.2757508,6.20840392991918
"1135",2,0.4,200,6,1,6.2851822,6.15899744103204
"1136",2,0.4,200,12,0.5,6.3025568,6.21498421122405
"1137",2,0.4,200,12,0.6,6.3013012,6.19708947102504
"1138",2,0.4,200,12,0.75,6.2984106,6.19529369369946
"1139",2,0.4,200,12,0.9,6.2820146,6.17275624063761
"1140",2,0.4,200,12,1,6.2720506,6.15899744103204
"1141",2,0.4,200,20,0.5,6.2915142,6.19911273323491
"1142",2,0.4,200,20,0.6,6.322432,6.20688435114954
"1143",2,0.4,200,20,0.75,6.2897668,6.22115179301862
"1144",2,0.4,200,20,0.9,6.2789828,6.16855271049447
"1145",2,0.4,200,20,1,6.2888838,6.15899744103204
"1146",2,0.4,200,30,0.5,6.2983928,6.21489866393811
"1147",2,0.4,200,30,0.6,6.2996828,6.20127516847398
"1148",2,0.4,200,30,0.75,6.2915096,6.1456883698879
"1149",2,0.4,200,30,0.9,6.290703,6.16539646845377
"1150",2,0.4,200,30,1,6.279361,6.15899744103204
"1151",2,0.4,500,3,0.5,6.3167262,6.23309270539824
"1152",2,0.4,500,3,0.6,6.3253526,6.24469236084547
"1153",2,0.4,500,3,0.75,6.3187084,6.19940861994679
"1154",2,0.4,500,3,0.9,6.3080822,6.22038039674134
"1155",2,0.4,500,3,1,6.3155542,6.2195955734707
"1156",2,0.4,500,6,0.5,6.2911992,6.20110027652626
"1157",2,0.4,500,6,0.6,6.2943962,6.12896540038478
"1158",2,0.4,500,6,0.75,6.291815,6.17971061328449
"1159",2,0.4,500,6,0.9,6.2827778,6.16233076108083
"1160",2,0.4,500,6,1,6.2824236,6.15899744103204
"1161",2,0.4,500,12,0.5,6.3101882,6.22994961780318
"1162",2,0.4,500,12,0.6,6.296355,6.23437916837599
"1163",2,0.4,500,12,0.75,6.2881194,6.18986815053367
"1164",2,0.4,500,12,0.9,6.287071,6.18605935656617
"1165",2,0.4,500,12,1,6.2830146,6.15899744103204
"1166",2,0.4,500,20,0.5,6.3136418,6.34726857504135
"1167",2,0.4,500,20,0.6,6.3002672,6.24805227096912
"1168",2,0.4,500,20,0.75,6.2986872,6.21041654892078
"1169",2,0.4,500,20,0.9,6.2827272,6.2016291167393
"1170",2,0.4,500,20,1,6.2841734,6.15899744103204
"1171",2,0.4,500,30,0.5,6.2843702,6.14827181014598
"1172",2,0.4,500,30,0.6,6.300363,6.16297341595196
"1173",2,0.4,500,30,0.75,6.2900358,6.21291753590567
"1174",2,0.4,500,30,0.9,6.2946208,6.19454365208083
"1175",2,0.4,500,30,1,6.2735672,6.15899744103204
"1176",2,0.4,1000,3,0.5,6.3132514,6.23243749613399
"1177",2,0.4,1000,3,0.6,6.3151914,6.27015852134938
"1178",2,0.4,1000,3,0.75,6.3058954,6.20388881536655
"1179",2,0.4,1000,3,0.9,6.305971,6.21456696421941
"1180",2,0.4,1000,3,1,6.3162738,6.2195955734707
"1181",2,0.4,1000,6,0.5,6.3138304,6.21899766717751
"1182",2,0.4,1000,6,0.6,6.3029316,6.16231089720031
"1183",2,0.4,1000,6,0.75,6.2945248,6.16729801232802
"1184",2,0.4,1000,6,0.9,6.2933888,6.14949908791781
"1185",2,0.4,1000,6,1,6.2812538,6.15899744103204
"1186",2,0.4,1000,12,0.5,6.296973,6.21184895958045
"1187",2,0.4,1000,12,0.6,6.289056,6.23870472460298
"1188",2,0.4,1000,12,0.75,6.2815242,6.1896422429672
"1189",2,0.4,1000,12,0.9,6.2948234,6.17464890313012
"1190",2,0.4,1000,12,1,6.2805114,6.15899744103204
"1191",2,0.4,1000,20,0.5,6.3042016,6.18678380446986
"1192",2,0.4,1000,20,0.6,6.287613,6.19084146232361
"1193",2,0.4,1000,20,0.75,6.2827688,6.15617217581266
"1194",2,0.4,1000,20,0.9,6.285653,6.14171299197631
"1195",2,0.4,1000,20,1,6.2824818,6.15899744103204
"1196",2,0.4,1000,30,0.5,6.3061094,6.21970402394496
"1197",2,0.4,1000,30,0.6,6.2972942,6.23085849926046
"1198",2,0.4,1000,30,0.75,6.2968838,6.22836157925058
"1199",2,0.4,1000,30,0.9,6.295792,6.18207229630714
"1200",2,0.4,1000,30,1,6.2724198,6.15899744103204
"1201",2,0.5,20,3,0.5,5.4339826,5.34028754689078
"1202",2,0.5,20,3,0.6,5.4485952,5.33113422868769
"1203",2,0.5,20,3,0.75,5.4324384,5.29535059355991
"1204",2,0.5,20,3,0.9,5.4354918,5.36399174636204
"1205",2,0.5,20,3,1,5.4391374,5.3523763679832
"1206",2,0.5,20,6,0.5,5.4380534,5.34352383758125
"1207",2,0.5,20,6,0.6,5.4338646,5.29913827247328
"1208",2,0.5,20,6,0.75,5.3971712,5.27897673948195
"1209",2,0.5,20,6,0.9,5.400884,5.35080547754704
"1210",2,0.5,20,6,1,5.3961214,5.26093833403704
"1211",2,0.5,20,12,0.5,5.4414816,5.33421041549742
"1212",2,0.5,20,12,0.6,5.4348724,5.33755983923267
"1213",2,0.5,20,12,0.75,5.4034942,5.32013024343515
"1214",2,0.5,20,12,0.9,5.3944534,5.27962353897175
"1215",2,0.5,20,12,1,5.3966542,5.26093833403704
"1216",2,0.5,20,20,0.5,5.4207268,5.27884971075634
"1217",2,0.5,20,20,0.6,5.4207946,5.35763151116006
"1218",2,0.5,20,20,0.75,5.4079778,5.34379708666752
"1219",2,0.5,20,20,0.9,5.3747434,5.2725593145389
"1220",2,0.5,20,20,1,5.3970362,5.26093833403704
"1221",2,0.5,20,30,0.5,5.4218924,5.32907933982151
"1222",2,0.5,20,30,0.6,5.4122094,5.26413294315556
"1223",2,0.5,20,30,0.75,5.4173876,5.31039225566072
"1224",2,0.5,20,30,0.9,5.4156108,5.2708572489684
"1225",2,0.5,20,30,1,5.3905284,5.26093833403704
"1226",2,0.5,200,3,0.5,5.4318196,5.32496441752663
"1227",2,0.5,200,3,0.6,5.4310916,5.37737018916216
"1228",2,0.5,200,3,0.75,5.4356208,5.33091008658913
"1229",2,0.5,200,3,0.9,5.4413906,5.31206631276098
"1230",2,0.5,200,3,1,5.440514,5.3523763679832
"1231",2,0.5,200,6,0.5,5.4240094,5.29515252037411
"1232",2,0.5,200,6,0.6,5.4210014,5.32425506477946
"1233",2,0.5,200,6,0.75,5.3910242,5.32705268018124
"1234",2,0.5,200,6,0.9,5.3993786,5.22561727172537
"1235",2,0.5,200,6,1,5.3913702,5.26093833403704
"1236",2,0.5,200,12,0.5,5.4373838,5.28294912149216
"1237",2,0.5,200,12,0.6,5.4150146,5.23771028558049
"1238",2,0.5,200,12,0.75,5.4057588,5.27664525405825
"1239",2,0.5,200,12,0.9,5.3958756,5.26151017781586
"1240",2,0.5,200,12,1,5.3978116,5.26093833403704
"1241",2,0.5,200,20,0.5,5.4246856,5.32464200662217
"1242",2,0.5,200,20,0.6,5.4192134,5.24079683511515
"1243",2,0.5,200,20,0.75,5.4093412,5.31804774551724
"1244",2,0.5,200,20,0.9,5.3975024,5.25929764315581
"1245",2,0.5,200,20,1,5.3987596,5.26093833403704
"1246",2,0.5,200,30,0.5,5.4042962,5.36135086090061
"1247",2,0.5,200,30,0.6,5.4383396,5.33658261447291
"1248",2,0.5,200,30,0.75,5.3838616,5.34632180187461
"1249",2,0.5,200,30,0.9,5.408056,5.28574358068605
"1250",2,0.5,200,30,1,5.3931984,5.26093833403704
"1251",2,0.5,500,3,0.5,5.4524998,5.38909762865852
"1252",2,0.5,500,3,0.6,5.4381884,5.32672231692248
"1253",2,0.5,500,3,0.75,5.4413206,5.39986300678782
"1254",2,0.5,500,3,0.9,5.4467524,5.3419541456007
"1255",2,0.5,500,3,1,5.4331232,5.3523763679832
"1256",2,0.5,500,6,0.5,5.4359052,5.29876426437142
"1257",2,0.5,500,6,0.6,5.4126548,5.33930900133692
"1258",2,0.5,500,6,0.75,5.4177766,5.27669708293352
"1259",2,0.5,500,6,0.9,5.4010092,5.25219867613192
"1260",2,0.5,500,6,1,5.4099014,5.26093833403704
"1261",2,0.5,500,12,0.5,5.4241034,5.30813057874841
"1262",2,0.5,500,12,0.6,5.4246816,5.36610321470446
"1263",2,0.5,500,12,0.75,5.4041912,5.37854327925424
"1264",2,0.5,500,12,0.9,5.4129742,5.3068294966762
"1265",2,0.5,500,12,1,5.3963304,5.26093833403704
"1266",2,0.5,500,20,0.5,5.4309524,5.30487237368361
"1267",2,0.5,500,20,0.6,5.4373624,5.29671633405205
"1268",2,0.5,500,20,0.75,5.409997,5.30028185442458
"1269",2,0.5,500,20,0.9,5.404213,5.37453763068848
"1270",2,0.5,500,20,1,5.4022504,5.26093833403704
"1271",2,0.5,500,30,0.5,5.4469046,5.35030529650323
"1272",2,0.5,500,30,0.6,5.4128908,5.29968878582134
"1273",2,0.5,500,30,0.75,5.3983978,5.30097292441426
"1274",2,0.5,500,30,0.9,5.386171,5.25430388660942
"1275",2,0.5,500,30,1,5.3930692,5.26093833403704
"1276",2,0.5,1000,3,0.5,5.4621792,5.39030562940202
"1277",2,0.5,1000,3,0.6,5.436578,5.38495063146741
"1278",2,0.5,1000,3,0.75,5.439351,5.35908998497637
"1279",2,0.5,1000,3,0.9,5.4396638,5.35949555572813
"1280",2,0.5,1000,3,1,5.4416864,5.3523763679832
"1281",2,0.5,1000,6,0.5,5.4233898,5.32732677165697
"1282",2,0.5,1000,6,0.6,5.4251286,5.31165494957351
"1283",2,0.5,1000,6,0.75,5.4245106,5.35315428908893
"1284",2,0.5,1000,6,0.9,5.4080664,5.32545397115891
"1285",2,0.5,1000,6,1,5.3875362,5.26093833403704
"1286",2,0.5,1000,12,0.5,5.4097446,5.33659306020821
"1287",2,0.5,1000,12,0.6,5.40283,5.38929869524512
"1288",2,0.5,1000,12,0.75,5.4170018,5.34960752510933
"1289",2,0.5,1000,12,0.9,5.4021574,5.34070320676637
"1290",2,0.5,1000,12,1,5.398573,5.26093833403704
"1291",2,0.5,1000,20,0.5,5.4103368,5.31567075669478
"1292",2,0.5,1000,20,0.6,5.4453862,5.30273069086461
"1293",2,0.5,1000,20,0.75,5.3928448,5.3651182702316
"1294",2,0.5,1000,20,0.9,5.411173,5.31117494479673
"1295",2,0.5,1000,20,1,5.4052288,5.26093833403704
"1296",2,0.5,1000,30,0.5,5.4079986,5.3152127747364
"1297",2,0.5,1000,30,0.6,5.4099168,5.30743676750278
"1298",2,0.5,1000,30,0.75,5.4121234,5.32913155185926
"1299",2,0.5,1000,30,0.9,5.415453,5.26540609001852
"1300",2,0.5,1000,30,1,5.3921254,5.26093833403704
"1301",2,0.75,20,3,0.5,3.4740936,3.46393940265266
"1302",2,0.75,20,3,0.6,3.4798546,3.37948544974807
"1303",2,0.75,20,3,0.75,3.4684414,3.42935813312035
"1304",2,0.75,20,3,0.9,3.4638618,3.41583913413634
"1305",2,0.75,20,3,1,3.4607698,3.44240758835481
"1306",2,0.75,20,6,0.5,3.4215318,3.38480400633983
"1307",2,0.75,20,6,0.6,3.4415694,3.35455488981827
"1308",2,0.75,20,6,0.75,3.399933,3.29379121348995
"1309",2,0.75,20,6,0.9,3.3725044,3.24789047987733
"1310",2,0.75,20,6,1,3.4098634,3.20490860098872
"1311",2,0.75,20,12,0.5,3.416625,3.38497235997748
"1312",2,0.75,20,12,0.6,3.4254872,3.37628555112937
"1313",2,0.75,20,12,0.75,3.4047366,3.23892988000121
"1314",2,0.75,20,12,0.9,3.391864,3.27224992335731
"1315",2,0.75,20,12,1,3.3766526,3.20490860098872
"1316",2,0.75,20,20,0.5,3.4301132,3.34247055285514
"1317",2,0.75,20,20,0.6,3.4299318,3.3274752788236
"1318",2,0.75,20,20,0.75,3.379075,3.28892408582602
"1319",2,0.75,20,20,0.9,3.3866152,3.3483424427785
"1320",2,0.75,20,20,1,3.3850062,3.20490860098872
"1321",2,0.75,20,30,0.5,3.4143082,3.45341977184848
"1322",2,0.75,20,30,0.6,3.3970634,3.35446491647015
"1323",2,0.75,20,30,0.75,3.374733,3.37281501817942
"1324",2,0.75,20,30,0.9,3.391544,3.25542621628093
"1325",2,0.75,20,30,1,3.3873112,3.20490860098872
"1326",2,0.75,200,3,0.5,3.4866862,3.45142702698417
"1327",2,0.75,200,3,0.6,3.4682048,3.40499851035171
"1328",2,0.75,200,3,0.75,3.498105,3.48079563550109
"1329",2,0.75,200,3,0.9,3.485276,3.46067705505033
"1330",2,0.75,200,3,1,3.4741502,3.44240758835481
"1331",2,0.75,200,6,0.5,3.4221614,3.29791394645548
"1332",2,0.75,200,6,0.6,3.4328136,3.35938988967975
"1333",2,0.75,200,6,0.75,3.3958572,3.27510150721855
"1334",2,0.75,200,6,0.9,3.3822674,3.27627611560003
"1335",2,0.75,200,6,1,3.371166,3.20490860098872
"1336",2,0.75,200,12,0.5,3.4095124,3.38835652645702
"1337",2,0.75,200,12,0.6,3.3997582,3.35510842851124
"1338",2,0.75,200,12,0.75,3.4110946,3.28433927698289
"1339",2,0.75,200,12,0.9,3.3954834,3.2856948151185
"1340",2,0.75,200,12,1,3.396475,3.20490860098872
"1341",2,0.75,200,20,0.5,3.4257694,3.39730010494144
"1342",2,0.75,200,20,0.6,3.3983842,3.37344319260101
"1343",2,0.75,200,20,0.75,3.3850848,3.35408747555184
"1344",2,0.75,200,20,0.9,3.3862784,3.35379241594383
"1345",2,0.75,200,20,1,3.3957756,3.20490860098872
"1346",2,0.75,200,30,0.5,3.4557872,3.30755338352606
"1347",2,0.75,200,30,0.6,3.413837,3.37312297482765
"1348",2,0.75,200,30,0.75,3.3995414,3.24290514430943
"1349",2,0.75,200,30,0.9,3.4062148,3.25527200243399
"1350",2,0.75,200,30,1,3.3662162,3.20490860098872
"1351",2,0.75,500,3,0.5,3.4640132,3.40749738264937
"1352",2,0.75,500,3,0.6,3.4929492,3.47179142331796
"1353",2,0.75,500,3,0.75,3.4739202,3.5021854614337
"1354",2,0.75,500,3,0.9,3.470639,3.45101086726696
"1355",2,0.75,500,3,1,3.46664,3.44240758835481
"1356",2,0.75,500,6,0.5,3.441211,3.36900155029689
"1357",2,0.75,500,6,0.6,3.4193212,3.30373364496571
"1358",2,0.75,500,6,0.75,3.391499,3.31024422504237
"1359",2,0.75,500,6,0.9,3.3943284,3.26504638358502
"1360",2,0.75,500,6,1,3.3588622,3.20490860098872
"1361",2,0.75,500,12,0.5,3.4348232,3.47090669297606
"1362",2,0.75,500,12,0.6,3.4244038,3.31154593758217
"1363",2,0.75,500,12,0.75,3.3925442,3.20337920152143
"1364",2,0.75,500,12,0.9,3.3785858,3.35683217388232
"1365",2,0.75,500,12,1,3.388161,3.20490860098872
"1366",2,0.75,500,20,0.5,3.4103754,3.32733994684001
"1367",2,0.75,500,20,0.6,3.4129144,3.31419486855852
"1368",2,0.75,500,20,0.75,3.4020144,3.26645339359233
"1369",2,0.75,500,20,0.9,3.3807582,3.31638328607863
"1370",2,0.75,500,20,1,3.3858566,3.20490860098872
"1371",2,0.75,500,30,0.5,3.4451524,3.40372231678016
"1372",2,0.75,500,30,0.6,3.409753,3.36949419893942
"1373",2,0.75,500,30,0.75,3.4093054,3.23305623042622
"1374",2,0.75,500,30,0.9,3.3809258,3.29558912454409
"1375",2,0.75,500,30,1,3.3656984,3.20490860098872
"1376",2,0.75,1000,3,0.5,3.486512,3.54025077047214
"1377",2,0.75,1000,3,0.6,3.480571,3.43643767331997
"1378",2,0.75,1000,3,0.75,3.4679226,3.49770763423873
"1379",2,0.75,1000,3,0.9,3.4590448,3.47487782548659
"1380",2,0.75,1000,3,1,3.466168,3.44240758835481
"1381",2,0.75,1000,6,0.5,3.426195,3.45998857509915
"1382",2,0.75,1000,6,0.6,3.3879854,3.41653545266581
"1383",2,0.75,1000,6,0.75,3.4023048,3.28980452783197
"1384",2,0.75,1000,6,0.9,3.395274,3.20778433489242
"1385",2,0.75,1000,6,1,3.377472,3.20490860098872
"1386",2,0.75,1000,12,0.5,3.4129802,3.37178878524296
"1387",2,0.75,1000,12,0.6,3.4310478,3.33504220593204
"1388",2,0.75,1000,12,0.75,3.4356562,3.28712624508103
"1389",2,0.75,1000,12,0.9,3.3676848,3.31822311204415
"1390",2,0.75,1000,12,1,3.3965362,3.20490860098872
"1391",2,0.75,1000,20,0.5,3.4216652,3.37357097526727
"1392",2,0.75,1000,20,0.6,3.4191306,3.25922305029919
"1393",2,0.75,1000,20,0.75,3.37043,3.30805645016923
"1394",2,0.75,1000,20,0.9,3.394194,3.40307479488052
"1395",2,0.75,1000,20,1,3.3611842,3.20490860098872
"1396",2,0.75,1000,30,0.5,3.4375872,3.33669400046961
"1397",2,0.75,1000,30,0.6,3.401812,3.37614161664522
"1398",2,0.75,1000,30,0.75,3.3991676,3.20814270701897
"1399",2,0.75,1000,30,0.9,3.382229,3.3613609240471
"1400",2,0.75,1000,30,1,3.4000608,3.20490860098872
"1401",3,0.01,20,3,0.5,9.8620746,10.1405285797073
"1402",3,0.01,20,3,0.6,9.8631628,10.1398698335731
"1403",3,0.01,20,3,0.75,9.86297,10.1401542679366
"1404",3,0.01,20,3,0.9,9.8637294,10.1401386525775
"1405",3,0.01,20,3,1,9.863179,10.1403464246731
"1406",3,0.01,20,6,0.5,9.8635354,10.1398040700454
"1407",3,0.01,20,6,0.6,9.8625292,10.1396569617533
"1408",3,0.01,20,6,0.75,9.8624772,10.1392025351314
"1409",3,0.01,20,6,0.9,9.8631198,10.1388987500997
"1410",3,0.01,20,6,1,9.8625642,10.1385232659302
"1411",3,0.01,20,12,0.5,9.8628128,10.1408680398462
"1412",3,0.01,20,12,0.6,9.8621054,10.1412178848272
"1413",3,0.01,20,12,0.75,9.8630468,10.1405288398178
"1414",3,0.01,20,12,0.9,9.862511,10.1403887276687
"1415",3,0.01,20,12,1,9.8626284,10.1387837155464
"1416",3,0.01,20,20,0.5,9.8620808,10.1398038857282
"1417",3,0.01,20,20,0.6,9.8632946,10.1410234128779
"1418",3,0.01,20,20,0.75,9.8626806,10.1399801677162
"1419",3,0.01,20,20,0.9,9.8614872,10.1396118593689
"1420",3,0.01,20,20,1,9.862198,10.1387837155464
"1421",3,0.01,20,30,0.5,9.8628754,10.140417406567
"1422",3,0.01,20,30,0.6,9.8628968,10.139800834719
"1423",3,0.01,20,30,0.75,9.861561,10.1392756186283
"1424",3,0.01,20,30,0.9,9.8631768,10.1393607662093
"1425",3,0.01,20,30,1,9.8629468,10.1387837155464
"1426",3,0.01,200,3,0.5,9.8638996,10.1404715898166
"1427",3,0.01,200,3,0.6,9.8617102,10.1398136595955
"1428",3,0.01,200,3,0.75,9.863058,10.1404010386274
"1429",3,0.01,200,3,0.9,9.8630398,10.1402809801834
"1430",3,0.01,200,3,1,9.8627162,10.1403464246731
"1431",3,0.01,200,6,0.5,9.8633592,10.1408135289297
"1432",3,0.01,200,6,0.6,9.8627598,10.1402455522039
"1433",3,0.01,200,6,0.75,9.8627718,10.1394762454787
"1434",3,0.01,200,6,0.9,9.8625392,10.1403868336922
"1435",3,0.01,200,6,1,9.86226,10.1385232659302
"1436",3,0.01,200,12,0.5,9.8629656,10.1401670233507
"1437",3,0.01,200,12,0.6,9.8628764,10.1396846599072
"1438",3,0.01,200,12,0.75,9.8619366,10.140168318617
"1439",3,0.01,200,12,0.9,9.862667,10.1382288444703
"1440",3,0.01,200,12,1,9.8626326,10.1387837155464
"1441",3,0.01,200,20,0.5,9.8627818,10.1401605996828
"1442",3,0.01,200,20,0.6,9.8629042,10.138554558361
"1443",3,0.01,200,20,0.75,9.8630734,10.1392298722242
"1444",3,0.01,200,20,0.9,9.8624972,10.1400973871469
"1445",3,0.01,200,20,1,9.8627944,10.1387837155464
"1446",3,0.01,200,30,0.5,9.8627472,10.141027941432
"1447",3,0.01,200,30,0.6,9.8631126,10.1399795519099
"1448",3,0.01,200,30,0.75,9.8624128,10.1397202707467
"1449",3,0.01,200,30,0.9,9.8627316,10.139632009058
"1450",3,0.01,200,30,1,9.8632086,10.1387837155464
"1451",3,0.01,500,3,0.5,9.8634832,10.1409280520713
"1452",3,0.01,500,3,0.6,9.863052,10.1408168266021
"1453",3,0.01,500,3,0.75,9.862418,10.1398552897595
"1454",3,0.01,500,3,0.9,9.86339,10.1399160267929
"1455",3,0.01,500,3,1,9.8625302,10.1403464246731
"1456",3,0.01,500,6,0.5,9.861188,10.1401633426696
"1457",3,0.01,500,6,0.6,9.8624134,10.1396667949517
"1458",3,0.01,500,6,0.75,9.860721,10.1393475561345
"1459",3,0.01,500,6,0.9,9.8619372,10.1394876810751
"1460",3,0.01,500,6,1,9.862343,10.1385232659302
"1461",3,0.01,500,12,0.5,9.8632562,10.1404717308005
"1462",3,0.01,500,12,0.6,9.8623842,10.140375333446
"1463",3,0.01,500,12,0.75,9.8631688,10.1391891024216
"1464",3,0.01,500,12,0.9,9.8604884,10.1390923070686
"1465",3,0.01,500,12,1,9.862138,10.1387837155464
"1466",3,0.01,500,20,0.5,9.8635122,10.140396280481
"1467",3,0.01,500,20,0.6,9.8628502,10.1402977534448
"1468",3,0.01,500,20,0.75,9.8620482,10.1403886006226
"1469",3,0.01,500,20,0.9,9.861672,10.1397519536958
"1470",3,0.01,500,20,1,9.8618334,10.1387837155464
"1471",3,0.01,500,30,0.5,9.8627426,10.1402514542894
"1472",3,0.01,500,30,0.6,9.8638018,10.1387614094101
"1473",3,0.01,500,30,0.75,9.8627318,10.1392532058799
"1474",3,0.01,500,30,0.9,9.8619632,10.1399627936292
"1475",3,0.01,500,30,1,9.8620598,10.1387837155464
"1476",3,0.01,1000,3,0.5,9.8627558,10.139720095834
"1477",3,0.01,1000,3,0.6,9.8637466,10.140199029871
"1478",3,0.01,1000,3,0.75,9.8632528,10.1401390269942
"1479",3,0.01,1000,3,0.9,9.8635214,10.1395500384723
"1480",3,0.01,1000,3,1,9.863355,10.1403464246731
"1481",3,0.01,1000,6,0.5,9.862845,10.1398116668736
"1482",3,0.01,1000,6,0.6,9.8623992,10.1399183880892
"1483",3,0.01,1000,6,0.75,9.8626766,10.1398458586109
"1484",3,0.01,1000,6,0.9,9.8618616,10.1395436343887
